,DSC03939,DSC03931,DSC03935,DSC04873,test,DSC04879,DSC04885
62,2.6841362181236458e-05,8.02772240135936e-06,5.040915430242132e-06,0.007270558269252471,0.0026083761939750183,0.003709786332980417,0.009334056461051008
63,0.006545713523930864,0.00326728301735326,0.00851746677196579,0.009190969031613226,0.0,0.008113177661250656,0.013986812433990808
64,0.004881549068694204,0.002584926613237714,0.0056710298590223985,0.0060453644145669104,0.0017266715650257165,0.005175360349470209,0.009241286786743927
65,0.00542374458475518,0.0021808645857026264,0.0071110513669282345,0.006885670068191711,0.0017266715650257165,0.007461255658466233,0.011983344275397483
66,0.0012454392052093715,0.0007010877563853842,0.00221464217901971,0.00482017055988135,0.0017266715650257165,0.0052637282935816525,0.009999500470984501
67,0.005167856931960726,0.004966484258974325,0.006228891166635861,0.004270042398155761,0.0,0.005148683234266755,0.006825707190363372
68,0.007014542650029794,0.0035321978565981188,0.008043620721523028,0.007115393915945253,0.0025900073475385744,0.007871416304719348,0.013722775668655268
69,0.008263560703529998,0.004830012978151215,0.009231596457916758,0.007860988860408506,0.0017450404114621601,0.009178594949688628,0.0136728227671053
70,0.015004321459311179,0.015868131280020337,0.019236133281803975,0.010841353516789992,0.0021491550330639234,0.012785007461255658,0.01590107898267348
71,4.115675534456256e-05,1.3379537335598935e-05,2.520457715121066e-05,0.001970788799148813,1.836884643644379e-05,0.001785699398931248,0.004654540005138013
72,0.0061305671221944065,0.007439022758593008,0.006196965368910994,0.005825716174170979,0.0017817781043350477,0.007412903387159971,0.009207390174977879
73,0.0031189662854596762,0.0011854270079340657,0.0033118814376690807,0.004282133126984894,0.002626745040411462,0.0061774194892999755,0.008549082293837239
74,0.002249306150787615,0.0011319088585916698,0.002789306538067313,0.0021823765536586547,1.836884643644379e-05,0.00230757046509883,0.00335219650044244
75,0.0018091078110153373,0.0008402349446756132,0.002243207366457749,0.00297431929196692,0.0021675238795003673,0.0031945845456136986,0.005312847886278652
76,0.005724367841185028,0.0054668789553257244,0.006780031253675668,0.004056439522174397,0.0018185157972079354,0.00584895750835744,0.005741015613849799
77,0.003543059807923212,0.002716046079126584,0.0036748273486465143,0.0036977479002434266,0.0027736958119030123,0.004756863104716014,0.00587303399651757
78,0.00037220022224647886,0.0001418230957573487,0.00022011997378723977,0.002216633618674534,0.0,0.0024276174835143765,0.0037357634230582594
79,6.44192692349675e-05,3.746270453967702e-05,3.0245492581452792e-05,0.000850381260982412,0.0017450404114621601,0.0008053154152042883,0.001587788656409671
80,0.0056295283614779925,0.005632785218287152,0.006129753163174432,0.006234785832890007,0.0017450404114621601,0.007991463323134895,0.009519595809665172
81,2.1473089744989166e-05,2.4083167204078084e-05,1.1762136003898307e-05,0.0004675081813931744,0.001763409257898604,0.0003267946612423199,0.001056147061342163
82,0.0014476441336413529,0.0006020791801019521,0.0013543259455917195,0.0033430865212555013,3.673769287288758e-05,0.003514709928055155,0.0052700311135215365
83,0.0010593390940861322,0.0008696699268139307,0.0016315762942550368,0.0022307394689751897,0.0025900073475385744,0.0025676723383325135,0.0036893785859047185
84,0.0043608266423782165,0.005828126463386896,0.005491237208677096,0.0036252035272686237,0.0017450404114621601,0.003431343943044359,0.004572474524020209
85,0.008020199019753453,0.010061412076370398,0.009802900206677533,0.006831261788460608,1.836884643644379e-05,0.007763040524205313,0.008104858276482173
86,0.0016838481208362338,0.0013540091783626122,0.0021323072269924218,0.0023153745707791265,0.0017266715650257165,0.0028594532858702993,0.0036144492335797676
87,0.00023978283548571234,5.351814934239574e-05,9.241678288777242e-05,0.0014428269736099693,0.0017266715650257165,0.0012254799796586997,0.0020016841263951132
88,0.0009644996143790967,0.0004736356216802023,0.0007847025019743585,0.00207355999419645,0.002498163115356356,0.0025910148141355363,0.0032059058601889645
89,0.00010736544872494583,2.9434982138317657e-05,6.721220573656176e-06,0.0006488691138301817,0.00011021307861866275,0.00046684951606045704,0.0010293865783689664
90,0.0030473893196430457,0.0031227840141287914,0.00306655688673063,0.003907320533281747,0.001763409257898604,0.0049202604353371735,0.005209374018782291
91,0.0012060718740102248,0.0008375590372084933,0.0012316636701224942,0.0028312456674888364,0.0017266715650257165,0.003269613932123415,0.0033397082750549483
92,0.0020649954638097914,0.0016992012416210647,0.0019239493892090804,0.0038488820106075995,0.0,0.004246663276449943,0.004572474524020209
93,0.0002630453493761173,0.00011238811361903105,7.897434174046007e-05,0.0015073108606986829,0.0017266715650257165,0.0012888381282669045,0.0019106984842862443
94,2.863078632665222e-05,5.351814934239574e-06,6.721220573656176e-06,0.00032443455691509083,0.0025900073475385744,0.00019174176552483056,0.0008331430365655239
95,0.00011094429701577736,7.760131654647383e-05,1.1762136003898307e-05,0.000963228063387661,0.0,0.0005635540586729803,0.0012969914081009334
96,0.005019334727891217,0.006079661765296156,0.0055970964327121805,0.006125969273427802,0.0017266715650257165,0.0074929347327703354,0.006533125909856421
97,5.3682724362472916e-06,0.0,0.0,4.6347793845012975e-05,0.0017450404114621601,1.8340516702375097e-05,0.00035502240744440957
98,0.0006692446303854957,0.0006074309950361916,0.0008115873842689833,0.00207355999419645,0.0026083761939750183,0.0020824823055696816,0.002174735249621785
99,0.00044377718806310943,0.00032110889605437443,0.0002520457715121066,0.0023879189437539293,3.673769287288758e-05,0.0019107483764474419,0.0023656266948305885
100,0.004267776586816596,0.0061492353594412704,0.005245912657738645,0.0022408150763328014,0.0017450404114621601,0.0015372687635990764,0.0018678817115291297
101,0.0008231351068912513,0.0007358745534579414,0.0008956026414396854,0.0021823765536586547,0.0017266715650257165,0.0018540595066401007,0.0016181172037792939
102,0.003823999398753487,0.005132390521935751,0.005156856485137701,0.002950137834308652,0.0016531961792799412,0.0036197510691687576,0.0028883481289070307
103,0.002333409085622156,0.002852517359949693,0.003106884210172567,0.003401525043929648,7.347538574577516e-05,0.003901528098505248,0.0025565181400393914
104,5.0103876071641383e-05,1.605544480271872e-05,1.3442441147312352e-05,0.0005098257322951427,0.0025900073475385744,0.0001667319700215918,0.0007171809436816715
105,0.0006155619060230227,0.000816151777471535,0.0006738023625090316,0.002577340362077026,0.0017450404114621601,0.0020041182796595334,0.001903562355493392
106,4.115675534456256e-05,0.0,0.0,0.00010277119504763747,0.0,3.834835310496611e-05,0.00036929466503011446
107,0.0014852220406950838,0.0011693715631313469,0.0015526019525145766,0.003113362673501959,0.0017266715650257165,0.002861120605570515,0.0023174578254788344
108,6.0840420944135967e-05,4.549042694103638e-05,4.0327323441937054e-05,0.0005702793764408118,0.001763409257898604,0.00021841888072828523,0.0004745525647246882
109,0.00044735603635394095,0.00044152473207476485,0.00041335506527985483,0.002756686173042511,0.002479794268919912,0.0018090418747342709,0.0017893842948077526
110,0.0029901277469897413,0.004594533121044674,0.004491455648345739,0.0013803582079927779,0.00011021307861866275,0.0013021766858686318,0.0008866640025119173
111,0.00087860725539914,0.0008375590372084933,0.0009040041671567557,0.002397994551111541,0.0017266715650257165,0.001764024242828441,0.0013737047926240973
112,0.003115387437168845,0.004241313335384862,0.005054357871389445,0.0016584449710628556,0.0017266715650257165,0.0023659266546063873,0.0014397139839579824
113,0.00019862608014114977,0.0001444990032244685,0.00017979265034530272,0.0015052957392271606,0.0016531961792799412,0.0008386618092086067,0.0011043159306939171
114,0.0015353259167667254,0.0019641160808659235,0.0018987448120578697,0.0015798552336734857,7.347538574577516e-05,0.0016973314548198045,0.0009098564210886878
115,8.947120727078819e-06,5.351814934239574e-06,1.680305143414044e-06,0.0002317389692250649,0.0025900073475385744,4.8352271306261617e-05,0.0002533325721462621
116,0.0007730312308196099,0.0006770045891813061,0.0009359299648816225,0.0028010188454160017,0.0017266715650257165,0.001909081056747226,0.0014593383381383267
117,0.0001431539316332611,6.422177921087488e-05,0.00010921983432191285,0.0013602069932775547,0.0,0.0005502155010712529,0.000740373362258442
118,1.6104817308741875e-05,0.0,3.360610286828088e-06,3.022682207283455e-05,0.0017266715650257165,1.8340516702375097e-05,0.0002408443467587703
119,0.0,0.0,0.0,0.0,0.0025900073475385744,0.0,0.0
120,0.004348300673360306,0.005828126463386896,0.006712819047939106,0.0044554335735358126,0.0016531961792799412,0.0038315006710961793,0.001842905260754146
121,0.0,0.0,1.680305143414044e-06,4.030242943044607e-06,7.347538574577516e-05,0.0,6.957725573031143e-05
122,4.831445192622562e-05,4.549042694103638e-05,4.368793372876514e-05,0.0007153681223904177,0.0017266715650257165,0.00027344043083541054,0.00045849627494077015
123,0.0002487299562127912,0.0002568871168434995,0.0004099944549930267,0.001301768470603408,0.0017266715650257165,0.0008336598501079589,0.0005566180458424914
124,0.0006960859925667321,0.0007358745534579414,0.0011762136003898307,0.0018357756605568184,0.00011021307861866275,0.0012454878160612906,0.0006547398167442126
125,8.947120727078819e-05,5.084224187527595e-05,9.241678288777242e-05,0.000916880269542648,0.002479794268919912,0.00042516652355505905,0.0005066651442925242
126,0.002159834943516827,0.0026063338729746723,0.003931914035588863,0.0026922022859537974,0.0017266715650257165,0.0025326586246279792,0.001544971883652556
127,1.7894241454157637e-05,2.9434982138317657e-05,6.553190059314771e-05,0.0006569295997162709,0.0017266715650257165,0.00019841104432569422,0.0003889190192104587
128,1.7894241454157638e-06,5.351814934239574e-06,1.680305143414044e-06,5.440827973110219e-05,7.347538574577516e-05,2.0007836402591016e-05,0.00013023435046955728
129,2.6841362181236458e-05,1.873135226983851e-05,3.192579772486684e-05,0.0002518901839402879,0.0016531961792799412,8.670062441122773e-05,0.00011774612508206548
130,0.0012311238120460454,0.0018918665792536894,0.002399475744795255,0.0016362786348761104,0.0025900073475385744,0.0016089635107083607,0.0007867581994119829
131,0.0006352455716225961,0.0005806719203649938,0.0009678557626064893,0.0021440892456997306,7.347538574577516e-05,0.0012488224554617225,0.0005601861102389176
132,0.005472059036681406,0.007819001618924017,0.00886697024179591,0.003042833421998678,0.0016531961792799412,0.0024793043942210697,0.0012862872149116548
133,0.0014046979541513746,0.001645683092278669,0.002824592946079008,0.0036433396205123245,0.0017450404114621601,0.0020624744691670905,0.0010186823851796878
134,1.7894241454157637e-05,1.0703629868479149e-05,5.881068001949154e-05,0.0004090696587190276,0.0017266715650257165,0.00012671629721640977,0.00018910741301059002
135,3.0420210472067983e-05,4.816633440815617e-05,4.368793372876514e-05,5.84385226741468e-05,0.0,6.169082890798896e-05,0.00010525789969457368
136,0.0013617517746613962,0.00200960650780696,0.0028111505049316955,0.0015576888974867405,0.0,0.0010404074929347327,0.00046741643593183567
137,0.00014494335577867686,0.00017928580029702573,0.0003091761463881841,0.0009591978204446164,0.0025900073475385744,0.0004285011629554909,0.00025511660434447524
138,0.0016766904242545707,0.002250438179847741,0.00388486549157327,0.004346617014073608,7.347538574577516e-05,0.0024509599593173993,0.000991921902206491
139,0.0,0.0,0.0,0.0,0.0016531961792799412,0.0,3.5680643964262268e-06
140,0.0043411429767786424,0.005854885538058094,0.007554651924789542,0.0032241943544356853,0.0017266715650257165,0.0023109051044992624,0.0009669454514315074
141,0.0,2.675907467119787e-06,6.721220573656176e-06,2.8211700601312246e-05,0.0025900073475385744,1.1671237901511425e-05,1.605628978391802e-05
142,0.0008231351068912513,0.0008991049089522484,0.0021239057012753517,0.0020151214715223033,7.347538574577516e-05,0.0008603369653114137,0.0004442240173550652
143,0.0,0.0,0.0,6.04536441456691e-06,0.0016531961792799412,0.0,8.920160991065567e-06
144,0.0007139802340208897,0.0009472712433604046,0.002288575605329928,0.0031496348599893602,0.0017266715650257165,0.0012054721432561085,0.0004906088545086061
145,8.052408654370936e-05,9.633266881631234e-05,0.00025036546636869253,0.0005964759555706018,0.0018001469507714916,0.00019007444582461465,0.00013915451146062285
146,0.002363829296094224,0.003302069814425817,0.0038731033555693714,0.0015314923183569506,0.0,0.0010820904854401308,0.0004442240173550652
147,0.0034732722662519974,0.005078872372593355,0.007823500747735789,0.005819670809756412,0.0025900073475385744,0.002644369044542446,0.0009401849684583108
148,3.5788482908315276e-06,0.0,3.360610286828088e-06,0.0,0.0017266715650257165,0.0,1.605628978391802e-05
149,1.431539316332611e-05,3.478679707255723e-05,9.745769831801455e-05,0.0001269526527059051,7.347538574577516e-05,5.835618950755713e-05,3.389661176604915e-05
150,0.005198277142432793,0.007152700659611191,0.005736561759615546,0.002267011655462591,0.0016531961792799412,0.0018523921869398848,0.0010329546427653926
151,0.0005081964572980769,0.000727846831056582,0.001532438290793608,0.0013138591994325418,0.0017266715650257165,0.0005618867389727643,0.00014985870464990153
152,0.0008803966795445558,0.0012282415274079822,0.0022650513333221313,0.001839805903499863,0.0025900073475385744,0.0008870140805148683,0.00018910741301059002
153,0.00041514640173645717,0.000577996012897874,0.0017643204005847461,0.001654414728119811,0.0,0.0005468808616708211,0.000173051123226672
154,0.0003739896463918946,0.0003665993229954108,0.0014769882210609448,0.0015899308410310974,0.0017266715650257165,0.00047185147516110476,0.00014093854365883595
155,3.399905876289951e-05,1.0703629868479149e-05,0.00017475173491506056,0.00014508874594960585,0.0017266715650257165,3.167907430410244e-05,1.7840321982131134e-06
156,5.9050996798720204e-05,5.351814934239574e-06,0.0002570866869423487,0.00019345166126614113,0.0025900073475385744,6.502546830842079e-05,1.605628978391802e-05
157,0.0,0.0,6.721220573656176e-06,6.04536441456691e-06,0.0,3.3346394004318356e-06,3.5680643964262268e-06
158,0.0026537160076515777,0.0038104922331785767,0.00468301043469494,0.002569279876190937,0.0017266715650257165,0.001120438838545097,0.0003050695058944424
159,0.0002916761357027695,0.00026491483924485893,0.0013291213684405087,0.0014327513662523578,0.0017266715650257165,0.0004084933265528999,0.00011953015728027859
160,0.011863882084106514,0.014144846871195193,0.017720498042444507,0.007157711466847221,3.673769287288758e-05,0.0033563145565346426,0.0010775554477207205
161,0.0004956704882801665,0.0005967273651677125,0.0012400651958395644,0.0011546646031822799,0.0017266715650257165,0.0003818162113494452,6.065709473924585e-05
162,7.157696581663055e-06,2.9434982138317657e-05,3.360610286828088e-05,4.6347793845012975e-05,0.0026818515797207934,1.667319700215918e-05,1.2488225387491793e-05
163,3.5788482908315275e-05,4.0138612006796804e-05,0.0001411456320467797,0.00013299801712047204,7.347538574577516e-05,4.335031220561386e-05,7.1361287928524535e-06
164,0.0004294617948997833,0.0004495524544761242,0.0016013308016735838,0.001620157663103932,0.0016531961792799412,0.00028344434903670605,7.492935232495076e-05
165,0.005198277142432793,0.006497103330166843,0.006808596441113706,0.0027063081362544536,0.001763409257898604,0.0012921727676673365,0.0005280735306710815
166,1.2525969017910346e-05,1.605544480271872e-05,1.0081830860484263e-05,1.6120971772178427e-05,0.0017266715650257165,3.3346394004318356e-06,5.35209659463934e-06
167,0.0006066147852959439,0.0007064395713196238,0.0014047350998941408,0.001475068917154326,0.0,0.00034013321884404727,3.568064396426227e-05
168,0.0022027811230068053,0.0035107905968611605,0.004489775343202326,0.003294723605938966,0.0025900073475385744,0.001058748009637108,0.00024441241115519654
169,0.00010736544872494583,0.00013647128082310914,0.0004368793372876514,0.0003909335654753269,0.0017266715650257165,7.502938650971631e-05,2.140838637855736e-05
170,0.002045311798210218,0.003277986647221739,0.0035353620217431487,0.0020231819574083928,0.0017266715650257165,0.0006952723149900378,0.00012845031827134415
171,0.0005744051506784602,0.0005646164755622751,0.001179574210676659,0.0010861504731505215,0.0,0.00023009011862979667,2.3192418576770474e-05
172,0.00024336168377654387,0.0003692752304625306,0.0006418765647841648,0.0006065515629282134,0.0017266715650257165,0.00010337382141338691,1.7840321982131135e-05
173,0.004582715236409771,0.005509693474799642,0.0053416900509132455,0.002704293014782931,0.0025900073475385744,0.0008620042850116295,0.00024976450774983586
174,0.0034625357213795027,0.004883531127493611,0.005230789911447919,0.0032443455691509083,0.0003673769287288758,0.0009437029503222095,0.00018018725201952445
175,0.00022188859403155471,0.00021942441230382253,0.0005057718481676272,0.0004856442746368751,0.001763409257898604,5.668886980734121e-05,5.35209659463934e-06
176,0.0011004958494306948,0.0016537108146800284,0.001945793356073463,0.0014730537956828037,0.0017266715650257165,0.00021341692162763748,4.638483715354095e-05
177,0.0008016620171462621,0.0014128791426392476,0.0017962461983096131,0.0017753220164111493,0.0025900073475385744,0.00018173784732353505,4.816886935175406e-05
178,0.00011631256945202465,8.295313148071339e-05,0.0002369230252213802,0.0003627218648740146,0.0,2.8344434903670604e-05,7.1361287928524535e-06
179,0.0,0.0,0.0,0.0,0.0017266715650257165,0.0,0.0
180,0.015856087352529084,0.01799547771638057,0.015021927982121553,0.007415647015202077,0.0017450404114621601,0.003086208765099664,0.0029079724830873748
181,4.652502778080986e-05,0.00011506402108615085,9.241678288777242e-05,9.874095210459286e-05,0.0,5.001959100647754e-06,5.35209659463934e-06
182,0.001869948231959473,0.0031575708112013484,0.002745618604338548,0.0028393061533749254,0.001763409257898604,0.0003267946612423199,5.708903034281963e-05
183,0.00018431068697782367,0.0005298296784897179,0.000305815536101356,0.0004816140316938305,0.0025900073475385744,2.500979550323877e-05,1.2488225387491793e-05
184,0.0028594997843743907,0.004008509385745441,0.0022852149950431,0.0017632312875820154,0.002994121969140338,0.0002884463081373538,5.1736933748180285e-05
185,0.0027592920322311075,0.004583829491176195,0.0031656948901920587,0.0013057987135464526,0.0,0.000325127341542104,0.00013201838266777038
186,0.0011505997255023361,0.0020176342302083193,0.0013039167912892982,0.0011345133884670569,0.0017266715650257165,0.00022342083982893299,2.67604829731967e-05
187,0.0007837677756921045,0.0018249688925756947,0.0007376539579587653,0.0013299801712047202,0.0017450404114621601,0.00012671629721640977,3.0328547369622926e-05
188,0.00047240797438976163,0.00213537415876159,0.000572984053904189,0.0012372845835146942,0.0027002204261572372,8.169866531057997e-05,2.3192418576770474e-05
189,0.0031404393752046656,0.004262720595121821,0.0022700922487523733,0.0009068046621850365,1.836884643644379e-05,0.00031178878394037666,9.455370650529501e-05
190,0.009639627871354719,0.015477448789820847,0.00726731974526574,0.004669036449517177,0.001763409257898604,0.0010220669762323576,0.00022121999257842606
191,0.0005636686058059655,0.0014075273277050079,0.000420076285853511,0.0006609598426593155,0.001965466568699486,6.0023509207773045e-05,1.070419318927868e-05
192,0.010475288947263881,0.011664280649175152,0.0070471997714785005,0.0024987506246876563,0.0016348273328434975,0.0010654172884379716,0.000629763365969229
193,0.00016462702137825025,0.0008696699268139307,0.00012434258061263926,0.0003748125937031484,0.0017817781043350477,1.1671237901511425e-05,2.4976450774983587e-05
194,0.0005726157265330444,0.001870459319516731,0.0005292961201754238,0.0005743096193838564,0.0026083761939750183,6.836010770885264e-05,7.1361287928524535e-06
195,0.0020399435257739706,0.00577996012897874,0.0012719909935644312,0.0016705356998919895,1.836884643644379e-05,0.0001967437246254783,8.384951331601632e-05
196,0.008472923328543642,0.010486881363642446,0.004899769798195353,0.001978849285034902,0.0017450404114621601,0.0004084933265528999,0.00016769902663203265
197,0.0010987064252852789,0.003114756291727432,0.0006401962596407507,0.0010377875578339863,0.0021491550330639234,8.33659850107959e-05,5.35209659463934e-05
198,0.001973734832393587,0.004177091556173988,0.0011342059718044797,0.0010881655946220438,0.002975753122703894,0.0001683992897218077,3.9248708360688494e-05
199,0.001506695130440073,0.004246665150319102,0.0007779812814007024,0.0009511373345585272,5.5106539309331376e-05,0.00013672021541770527,1.605628978391802e-05
200,0.0005690368782422129,0.00188383885685233,0.00016635020919799034,0.0006408086279440924,0.00547391623806025,7.502938650971631e-05,8.206548111780321e-05
201,0.006767602117962419,0.009981134852356806,0.003249710147362761,0.001726959101094614,0.0018185157972079354,0.0003351312597433995,7.492935232495076e-05
